Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
"""Starbucks""","""Gingerbread Creme with Almond Milk and Whip, Tall""","""12 fl oz ( None g )""",200,99,11,4,0,25,135,23,1,21,2,15,0,35,2
"""Starbucks""","""Gingerbread Creme with Almond Milk and Whip, Venti""","""20 fl oz ( None g )""",300,135,15,5,0,25,220,37,2,34,3,25,0,60,4
"""Starbucks""","""Gingerbread Creme with Coconut Milk and No Whip, Grande""","""16 fl oz ( None g )""",210,72,8,8,0,0,160,33,0,32,1,15,0,35,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and No Whip, Kids""","""8 fl oz ( None g )""",110,36,4,4,0,0,80,17,0,16,0,8,0,15,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and No Whip, Short""","""8 fl oz ( None g )""",110,36,4,4,0,0,80,17,0,16,0,8,0,15,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,54,6,6,0,0,120,25,0,25,1,10,0,25,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and No Whip, Venti""","""20 fl oz ( None g )""",270,99,11,10,0,0,200,42,0,41,1,20,0,45,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and Whip, Grande""","""16 fl oz ( None g )""",280,135,15,12,0,25,160,35,0,34,1,20,0,35,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and Whip, Kids""","""8 fl oz ( None g )""",160,81,9,7,0,20,85,18,0,18,1,10,0,20,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and Whip, Short""","""8 fl oz ( None g )""",160,81,9,7,0,20,85,18,0,18,1,10,0,20,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and Whip, Tall""","""12 fl oz ( None g )""",220,108,12,10,0,25,125,27,0,26,1,15,0,25,0
"""Starbucks""","""Gingerbread Creme with Coconut Milk and Whip, Venti""","""20 fl oz ( None g )""",340,162,18,15,0,25,210,44,0,43,1,25,0,45,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and No Whip, Grande""","""16 fl oz ( None g )""",210,0,0,0,0,10,160,39,0,39,12,15,0,45,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and No Whip, Kids""","""8 fl oz ( None g )""",100,0,0,0,0,5,80,19,0,19,6,8,0,20,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and No Whip, Short""","""8 fl oz ( None g )""",100,0,0,0,0,5,80,19,0,19,6,8,0,20,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,0,0,0,0,5,120,29,0,29,10,10,0,35,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and No Whip, Venti""","""20 fl oz ( None g )""",260,0,0,0,0,10,200,49,0,49,16,20,0,60,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and Whip, Grande""","""16 fl oz ( None g )""",280,63,7,4.5,0,35,170,41,0,41,13,20,0,45,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and Whip, Kids""","""8 fl oz ( None g )""",160,45,5,3.5,0,25,85,21,0,21,7,10,0,25,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and Whip, Short""","""8 fl oz ( None g )""",160,45,5,3.5,0,25,85,21,0,21,7,10,0,25,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and Whip, Tall""","""12 fl oz ( None g )""",220,54,6,4,0,30,130,31,0,31,10,15,0,35,0
"""Starbucks""","""Gingerbread Creme with Nonfat Milk and Whip, Venti""","""20 fl oz ( None g )""",330,63,7,4.5,0,35,210,51,0,51,16,25,0,60,0
"""Starbucks""","""Gingerbread Creme with Soy Milk and No Whip, Grande""","""16 fl oz ( None g )""",270,54,6,0.5,0,0,140,43,1,39,10,15,0,40,10
"""Starbucks""","""Gingerbread Creme with Soy Milk and No Whip, Kids""","""8 fl oz ( None g )""",130,27,3,0,0,0,70,21,1,19,5,8,0,20,6
"""Starbucks""","""Gingerbread Creme with Soy Milk and No Whip, Short""","""8 fl oz ( None g )""",130,27,3,0,0,0,70,21,1,19,5,8,0,20,6
"""Starbucks""","""Gingerbread Creme with Soy Milk and No Whip, Tall""","""12 fl oz ( None g )""",200,36,4.5,0.5,0,0,105,33,1,29,8,10,0,30,8
"""Starbucks""","""Gingerbread Creme with Soy Milk and No Whip, Venti""","""20 fl oz ( None g )""",340,63,7,1,0,0,180,54,2,49,13,20,0,50,15
"""Starbucks""","""Gingerbread Creme with Soy Milk and Whip, Grande""","""16 fl oz ( None g )""",340,117,13,5,0,25,150,45,1,41,10,20,0,45,10
"""Starbucks""","""Gingerbread Creme with Soy Milk and Whip, Kids""","""8 fl oz ( None g )""",180,72,8,3.5,0,20,75,23,1,21,5,10,0,20,6
"""Starbucks""","""Gingerbread Creme with Soy Milk and Whip, Short""","""8 fl oz ( None g )""",180,72,8,3.5,0,20,75,23,1,21,5,10,0,20,6
"""Starbucks""","""Gingerbread Creme with Soy Milk and Whip, Tall""","""12 fl oz ( None g )""",260,90,10,4.5,0,25,110,34,1,31,8,15,0,35,8
"""Starbucks""","""Gingerbread Creme with Soy Milk and Whip, Venti""","""20 fl oz ( None g )""",410,126,14,5,0,25,180,56,2,51,13,25,0,60,15
"""Starbucks""","""Gingerbread Creme with Whole Milk and No Whip, Grande""","""16 fl oz ( None g )""",310,108,12,7,0,35,160,38,0,38,12,10,0,40,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and No Whip, Kids""","""8 fl oz ( None g )""",150,54,6,3.5,0,20,80,19,0,19,6,6,0,20,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and No Whip, Short""","""8 fl oz ( None g )""",150,54,6,3.5,0,20,80,19,0,19,6,6,0,20,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and No Whip, Tall""","""12 fl oz ( None g )""",230,81,9,5,0,30,125,29,0,29,9,10,0,30,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and No Whip, Venti""","""20 fl oz ( None g )""",390,135,15,9,0,45,210,48,0,48,15,15,0,50,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and Whip, Grande""","""16 fl oz ( None g )""",380,171,19,11,0.5,65,170,40,0,40,12,20,0,45,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and Whip, Kids""","""8 fl oz ( None g )""",210,99,11,7,0,35,85,21,0,21,6,10,0,20,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and Whip, Short""","""8 fl oz ( None g )""",210,99,11,7,0,35,85,21,0,21,6,10,0,20,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and Whip, Tall""","""12 fl oz ( None g )""",300,135,15,9,0,50,130,31,0,31,9,15,0,35,0
"""Starbucks""","""Gingerbread Creme with Whole Milk and Whip, Venti""","""20 fl oz ( None g )""",460,198,22,13,0.5,75,220,50,0,50,15,20,0,50,0
"""Starbucks""","""Gingerbread Frappuccino with 2% Milk and No Whip, Grande""","""16 fl oz ( None g )""",250,18,2,1,0,5,210,55,0,55,3,4,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with 2% Milk and No Whip, Tall""","""12 fl oz ( None g )""",190,9,1.5,1,0,5,170,42,0,41,3,4,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with 2% Milk and No Whip, Venti""","""24 fl oz ( None g )""",350,27,3,2,0,10,300,77,0,76,5,6,0,20,0
"""Starbucks""","""Gingerbread Frappuccino with 2% Milk and Whip, Grande""","""16 fl oz ( None g )""",360,117,13,8,0,50,220,58,0,58,4,10,0,15,0
"""Starbucks""","""Gingerbread Frappuccino with 2% Milk and Whip, Tall""","""12 fl oz ( None g )""",270,90,10,6,0,35,170,44,0,43,3,10,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with 2% Milk and Whip, Venti""","""24 fl oz ( None g )""",470,126,14,9,0,55,320,80,0,79,6,15,0,20,0
"""Starbucks""","""Gingerbread Frappuccino with Almond Milk and No Whip, Grande""","""16 fl oz ( None g )""",230,9,1.5,0,0,0,200,52,0,51,1,4,0,10,2
"""Starbucks""","""Gingerbread Frappuccino with Almond Milk and No Whip, Tall""","""12 fl oz ( None g )""",170,9,1.5,0,0,0,160,39,0,38,1,4,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Almond Milk and No Whip, Venti""","""24 fl oz ( None g )""",310,18,2.5,0,0,0,300,72,1,70,1,6,0,20,2
"""Starbucks""","""Gingerbread Frappuccino with Almond Milk and Whip, Grande""","""16 fl oz ( None g )""",340,117,13,7,0,40,220,56,0,55,1,10,0,15,2
"""Starbucks""","""Gingerbread Frappuccino with Almond Milk and Whip, Tall""","""12 fl oz ( None g )""",250,81,9,5,0,30,170,42,0,41,1,10,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Almond Milk and Whip, Venti""","""24 fl oz ( None g )""",430,126,14,7,0,40,310,75,1,74,2,15,0,20,2
"""Starbucks""","""Gingerbread Frappuccino with Coconut Milk and No Whip, Grande""","""16 fl oz ( None g )""",240,18,2,2,0,0,200,54,0,53,0,4,0,8,0
"""Starbucks""","""Gingerbread Frappuccino with Coconut Milk and No Whip, Tall""","""12 fl oz ( None g )""",180,18,2,1.5,0,0,160,40,0,40,0,4,0,8,0
"""Starbucks""","""Gingerbread Frappuccino with Coconut Milk and No Whip, Venti""","""24 fl oz ( None g )""",330,27,3,3,0,0,290,74,0,73,1,6,0,15,0
"""Starbucks""","""Gingerbread Frappuccino with Coconut Milk and Whip, Grande""","""16 fl oz ( None g )""",350,117,13,9,0,40,210,57,0,56,1,10,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Coconut Milk and Whip, Tall""","""12 fl oz ( None g )""",260,90,10,7,0,30,170,43,0,42,1,10,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Coconut Milk and Whip, Venti""","""24 fl oz ( None g )""",440,126,14,10,0,40,310,78,0,76,1,15,0,15,0
"""Starbucks""","""Gingerbread Frappuccino with Nonfat Milk and No Whip, Grande""","""16 fl oz ( None g )""",240,0,0,0,0,0,200,55,0,55,3,4,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Nonfat Milk and No Whip, Tall""","""12 fl oz ( None g )""",180,0,0,0,0,0,160,42,0,41,3,4,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Nonfat Milk and No Whip, Venti""","""24 fl oz ( None g )""",330,0,0,0,0,5,300,77,0,76,5,6,0,20,0
"""Starbucks""","""Gingerbread Frappuccino with Nonfat Milk and Whip, Grande""","""16 fl oz ( None g )""",350,99,11,7,0,45,210,59,0,58,4,15,0,15,0
"""Starbucks""","""Gingerbread Frappuccino with Nonfat Milk and Whip, Tall""","""12 fl oz ( None g )""",260,72,8,5,0,30,170,44,0,44,3,10,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Nonfat Milk and Whip, Venti""","""24 fl oz ( None g )""",440,99,11,7,0,45,310,80,0,79,6,15,0,20,0
"""Starbucks""","""Gingerbread Frappuccino with Soy Milk and No Whip, Grande""","""16 fl oz ( None g )""",250,9,1.5,0,0,0,200,57,0,55,3,4,0,10,4
"""Starbucks""","""Gingerbread Frappuccino with Soy Milk and No Whip, Tall""","""12 fl oz ( None g )""",190,9,1.5,0,0,0,160,43,0,41,2,4,0,10,2
"""Starbucks""","""Gingerbread Frappuccino with Soy Milk and No Whip, Venti""","""24 fl oz ( None g )""",360,18,2.5,0,0,0,290,79,1,76,4,6,0,20,6
"""Starbucks""","""Gingerbread Frappuccino with Soy Milk and Whip, Grande""","""16 fl oz ( None g )""",370,117,13,7,0,40,210,60,0,58,3,10,0,15,4
"""Starbucks""","""Gingerbread Frappuccino with Soy Milk and Whip, Tall""","""12 fl oz ( None g )""",280,81,9,5,0,30,170,45,0,44,3,10,0,10,2
"""Starbucks""","""Gingerbread Frappuccino with Soy Milk and Whip, Venti""","""24 fl oz ( None g )""",470,126,14,7,0,40,300,82,1,79,5,15,0,20,6
"""Starbucks""","""Gingerbread Frappuccino with Whole Milk and No Whip, Grande""","""16 fl oz ( None g )""",260,27,3,1.5,0,10,200,55,0,55,3,2,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Whole Milk and No Whip, Tall""","""12 fl oz ( None g )""",200,18,2.5,1.5,0,10,160,42,0,41,3,2,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Whole Milk and No Whip, Venti""","""24 fl oz ( None g )""",370,45,5,2.5,0,15,300,77,0,76,5,4,0,20,0
"""Starbucks""","""Gingerbread Frappuccino with Whole Milk and Whip, Grande""","""16 fl oz ( None g )""",370,126,14,9,0,50,220,58,0,58,4,10,0,15,0
"""Starbucks""","""Gingerbread Frappuccino with Whole Milk and Whip, Tall""","""12 fl oz ( None g )""",280,99,11,6,0,40,170,44,0,43,3,8,0,10,0
"""Starbucks""","""Gingerbread Frappuccino with Whole Milk and Whip, Venti""","""24 fl oz ( None g )""",480,144,16,10,0,55,310,80,0,79,6,15,0,20,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and No Whip, Grande""","""16 fl oz ( None g )""",260,63,7,4,0,25,160,38,0,36,11,15,2,40,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and No Whip, Short""","""8 fl oz ( None g )""",130,27,3.5,2,0,15,80,19,0,18,6,6,0,20,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and No Whip, Tall""","""12 fl oz ( None g )""",200,45,5,3.5,0,20,125,29,0,28,9,10,0,30,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and No Whip, Venti""","""20 fl oz ( None g )""",330,81,9,5,0,35,210,48,0,46,15,15,2,50,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and Whip, Grande""","""16 fl oz ( None g )""",330,126,14,9,0,55,170,40,0,38,12,20,2,40,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and Whip, Short""","""8 fl oz ( None g )""",180,72,8,5,0,30,85,20,0,20,6,10,0,20,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and Whip, Tall""","""12 fl oz ( None g )""",260,99,11,7,0,45,135,30,0,30,9,15,2,35,0
"""Starbucks""","""Gingerbread Latte with 2% Milk and Whip, Venti""","""20 fl oz ( None g )""",400,144,16,10,0.5,60,220,50,0,48,15,20,2,50,0
"""Starbucks""","""Gingerbread Latte with Almond Milk and No Whip, Grande""","""16 fl oz ( None g )""",180,54,6,0,0,0,150,29,2,25,3,15,0,40,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and No Whip, Short""","""8 fl oz ( None g )""",90,27,3,0,0,0,75,14,1,13,1,6,0,20,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and No Whip, Tall""","""12 fl oz ( None g )""",130,36,4.5,0,0,0,120,21,1,19,2,10,0,35,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and No Whip, Venti""","""20 fl oz ( None g )""",220,63,7,0.5,0,0,200,36,2,32,3,20,0,60,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and Whip, Grande""","""16 fl oz ( None g )""",250,117,13,5,0,25,160,31,2,27,3,20,0,45,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and Whip, Short""","""8 fl oz ( None g )""",140,72,8,3.5,0,20,80,16,1,14,2,10,0,20,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and Whip, Tall""","""12 fl oz ( None g )""",200,99,11,4,0,25,130,23,1,21,2,15,0,35,2
"""Starbucks""","""Gingerbread Latte with Almond Milk and Whip, Venti""","""20 fl oz ( None g )""",290,126,14,5,0,25,210,38,2,34,4,25,0,60,2
"""Starbucks""","""Gingerbread Latte with Coconut Milk and No Whip, Grande""","""16 fl oz ( None g )""",210,63,7,7,0,0,140,33,0,31,1,15,0,30,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and No Whip, Short""","""8 fl oz ( None g )""",100,27,3.5,3.5,0,0,70,17,0,16,1,6,0,15,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,54,6,6,0,0,110,25,0,24,1,10,0,25,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and No Whip, Venti""","""20 fl oz ( None g )""",260,90,10,9,0,0,180,42,0,40,2,20,0,40,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and Whip, Grande""","""16 fl oz ( None g )""",280,126,14,11,0,25,150,35,0,33,2,20,0,30,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and Whip, Short""","""8 fl oz ( None g )""",160,81,9,7,0,20,75,18,0,17,1,10,0,15,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and Whip, Tall""","""12 fl oz ( None g )""",220,108,12,9,0,25,120,27,0,26,1,15,0,25,0
"""Starbucks""","""Gingerbread Latte with Coconut Milk and Whip, Venti""","""20 fl oz ( None g )""",330,153,17,14,0,25,190,44,0,42,2,25,0,40,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and No Whip, Grande""","""16 fl oz ( None g )""",200,0,0,0,0,5,140,38,0,37,12,15,0,40,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and No Whip, Short""","""8 fl oz ( None g )""",100,0,0,0,0,5,70,19,0,18,6,6,0,20,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,0,0,0,0,5,115,29,0,28,9,10,0,30,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and No Whip, Venti""","""20 fl oz ( None g )""",260,0,0,0,0,10,190,48,0,47,15,20,0,50,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and Whip, Grande""","""16 fl oz ( None g )""",270,63,7,4.5,0,35,150,40,0,39,12,20,0,40,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and Whip, Short""","""8 fl oz ( None g )""",150,45,5,3.5,0,20,75,21,0,20,6,10,0,20,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and Whip, Tall""","""12 fl oz ( None g )""",220,54,6,4,0,30,120,31,0,30,9,15,0,35,0
"""Starbucks""","""Gingerbread Latte with Nonfat Milk and Whip, Venti""","""20 fl oz ( None g )""",330,63,7,4.5,0,35,190,50,0,49,16,25,0,50,0
"""Starbucks""","""Gingerbread Latte with Soy Milk and No Whip, Grande""","""16 fl oz ( None g )""",250,45,5,0.5,0,0,125,42,1,37,9,15,0,40,10
"""Starbucks""","""Gingerbread Latte with Soy Milk and No Whip, Short""","""8 fl oz ( None g )""",130,18,2.5,0,0,0,60,21,1,18,5,6,0,20,6
"""Starbucks""","""Gingerbread Latte with Soy Milk and No Whip, Tall""","""12 fl oz ( None g )""",200,36,4,0.5,0,0,100,32,1,28,7,10,0,30,8
"""Starbucks""","""Gingerbread Latte with Soy Milk and No Whip, Venti""","""20 fl oz ( None g )""",330,63,7,1,0,0,160,53,2,47,12,15,0,50,15
"""Starbucks""","""Gingerbread Latte with Soy Milk and Whip, Grande""","""16 fl oz ( None g )""",330,108,12,5,0,25,130,44,1,39,10,20,0,40,10
"""Starbucks""","""Gingerbread Latte with Soy Milk and Whip, Short""","""8 fl oz ( None g )""",180,72,8,3.5,0,20,70,23,1,20,5,10,0,20,6
"""Starbucks""","""Gingerbread Latte with Soy Milk and Whip, Tall""","""12 fl oz ( None g )""",260,90,10,4.5,0,25,105,34,1,30,8,15,0,30,8
"""Starbucks""","""Gingerbread Latte with Soy Milk and Whip, Venti""","""20 fl oz ( None g )""",400,126,14,5,0,25,170,55,2,49,13,20,0,50,15
"""Starbucks""","""Gingerbread Latte with Whole Milk and No Whip, Grande""","""16 fl oz ( None g )""",290,99,11,6,0,35,150,38,0,36,11,10,0,35,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and No Whip, Short""","""8 fl oz ( None g )""",150,45,5,3,0,15,75,19,0,18,5,6,0,20,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and No Whip, Tall""","""12 fl oz ( None g )""",230,81,9,5,0,25,115,29,0,28,9,8,0,30,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and No Whip, Venti""","""20 fl oz ( None g )""",370,126,14,8,0,45,190,48,0,46,14,15,0,50,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and Whip, Grande""","""16 fl oz ( None g )""",360,162,18,11,0.5,60,150,40,0,38,11,15,0,40,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and Whip, Short""","""8 fl oz ( None g )""",200,90,10,6,0,35,80,20,0,20,6,10,0,20,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and Whip, Tall""","""12 fl oz ( None g )""",290,135,15,9,0,50,125,30,0,30,9,15,0,30,0
"""Starbucks""","""Gingerbread Latte with Whole Milk and Whip, Venti""","""20 fl oz ( None g )""",450,189,21,12,0.5,70,200,50,0,48,15,20,0,50,0
"""Starbucks""","""Gingerbread Light Frappuccino, Grande""","""16 fl oz ( None g )""",150,0,0,0,0,0,210,34,0,33,3,4,0,10,0
"""Starbucks""","""Gingerbread Light Frappuccino, Tall""","""12 fl oz ( None g )""",110,0,0,0,0,0,160,24,0,23,3,4,0,10,0
"""Starbucks""","""Gingerbread Light Frappuccino, Venti""","""24 fl oz ( None g )""",190,0,0,0,0,5,290,43,0,42,5,6,0,20,0
"""Starbucks""","""Gluten-Free Marshmallow Dream Bar""","""1 bar ( 60 g )""",240,45,5,3,0,15,260,45,0,23,2,4,0,2,2
"""Starbucks""","""Green Goddess Avocado Salad""","""1 salad ( 342 g )""",620,333,37,4.5,0,5,980,62,10,16,13,140,170,15,25
"""Starbucks""","""Ham & Cheese Croissant""","""1 croissant ( 102 g )""",320,153,17,9,0.5,65,490,28,1,5,14,8,0,15,10
"""Starbucks""","""Ham & Cheese Savory Foldover""","""1 pastry ( 92 g )""",250,99,11,6,0,50,480,24,1,4,13,6,0,15,8
"""Starbucks""","""Ham & New York Cheddar, Deli Sandwich""","""1 sandwich ( 0 g )""",470,162,18,7,0,75,1640,42,6,7,31,10,15,20,15
"""Starbucks""","""Ham & Swiss Panini On A Toasty Dijon Buttered Baguette""","""1 sandwich ( None g )""",480,207,23,10,0,80,1210,41,2,2,24,,,20.31,16.67
"""Starbucks""","""Hearty Blueberry Oatmeal""","""1 serving ( 90 g )""",220,18,2.5,0.5,0,0,125,43,5,13,5,0,6,8,10
"""Starbucks""","""Hedgehog Cake Pop""","""1 pop ( 38 g )""",160,72,8,5,0,10,60,22,1,18,2,0,0,0,0
"""Starbucks""","""Herbed Chicken & Fig Spread Small Sandwich""","""1 sandwich ( 156 g )""",300,72,8,2,0,45,720,43,2,9,19,6,2,15,15
"""Starbucks""","""Holiday Spice Flat White with 2% Milk, Grande""","""16 fl oz ( None g )""",240,63,7,4.5,0,30,160,32,0,30,12,15,2,45,0
"""Starbucks""","""Holiday Spice Flat White with 2% Milk, Short""","""8 fl oz ( None g )""",130,27,3.5,2,0,15,80,18,0,17,6,6,0,20,0
"""Starbucks""","""Holiday Spice Flat White with 2% Milk, Tall""","""12 fl oz ( None g )""",180,45,5,3.5,0,20,130,23,0,22,9,10,0,35,0
"""Starbucks""","""Holiday Spice Flat White with 2% Milk, Venti""","""20 fl oz ( None g )""",290,81,9,6,0,35,220,37,0,35,16,15,2,60,0
"""Starbucks""","""Holiday Spice Flat White with Almond Milk, Grande""","""16 fl oz ( None g )""",150,54,6,0,0,0,160,22,2,18,3,15,0,45,2
"""Starbucks""","""Holiday Spice Flat White with Almond Milk, Short""","""8 fl oz ( None g )""",80,27,3,0,0,0,75,13,1,11,2,6,0,20,2
"""Starbucks""","""Holiday Spice Flat White with Almond Milk, Tall""","""12 fl oz ( None g )""",110,36,4.5,0,0,0,120,16,2,12,2,10,0,35,2
"""Starbucks""","""Holiday Spice Flat White with Almond Milk, Venti""","""20 fl oz ( None g )""",180,72,8,0.5,0,0,210,25,2,19,4,20,0,60,4
"""Starbucks""","""Holiday Spice Flat White with Coconut Milk, Grande""","""16 fl oz ( None g )""",180,72,8,7,0,0,140,27,1,24,1,15,0,30,0
"""Starbucks""","""Holiday Spice Flat White with Coconut Milk, Short""","""8 fl oz ( None g )""",100,36,4,3.5,0,0,70,16,0,14,1,8,0,15,0
"""Starbucks""","""Holiday Spice Flat White with Coconut Milk, Tall""","""12 fl oz ( None g )""",140,54,6,6,0,0,110,19,0,17,1,10,0,25,0
"""Starbucks""","""Holiday Spice Flat White with Coconut Milk, Venti""","""20 fl oz ( None g )""",220,90,10,10,0,0,190,31,1,28,2,20,0,40,0
"""Starbucks""","""Holiday Spice Flat White with Nonfat Milk, Grande""","""16 fl oz ( None g )""",180,0,0,0,0,5,150,32,0,30,12,15,0,45,0
"""Starbucks""","""Holiday Spice Flat White with Nonfat Milk, Short""","""8 fl oz ( None g )""",100,0,0,0,0,5,70,18,0,17,6,6,0,20,0
"""Starbucks""","""Holiday Spice Flat White with Nonfat Milk, Tall""","""12 fl oz ( None g )""",130,0,0,0,0,5,115,24,0,22,10,10,0,35,0
"""Starbucks""","""Holiday Spice Flat White with Nonfat Milk, Venti""","""20 fl oz ( None g )""",220,0,0,0,0,10,190,38,0,35,16,20,0,60,2
"""Starbucks""","""Holiday Spice Flat White with Soy Milk, Grande""","""16 fl oz ( None g )""",240,45,5,0.5,0,0,130,36,2,30,10,15,0,40,10
"""Starbucks""","""Holiday Spice Flat White with Soy Milk, Short""","""8 fl oz ( None g )""",120,18,2.5,0,0,0,60,20,1,17,5,6,0,20,6
"""Starbucks""","""Holiday Spice Flat White with Soy Milk, Tall""","""12 fl oz ( None g )""",180,36,4,0.5,0,0,100,27,1,22,8,10,0,30,8
"""Starbucks""","""Holiday Spice Flat White with Soy Milk, Venti""","""20 fl oz ( None g )""",290,63,7,1,0,0,170,43,2,36,13,20,0,50,15
"""Starbucks""","""Holiday Spice Flat White with Whole Milk, Grande""","""16 fl oz ( None g )""",280,99,11,7,0,35,150,32,0,30,12,10,0,40,0
"""Starbucks""","""Holiday Spice Flat White with Whole Milk, Short""","""8 fl oz ( None g )""",140,45,5,3,0,15,70,18,0,17,6,6,0,20,0
"""Starbucks""","""Holiday Spice Flat White with Whole Milk, Tall""","""12 fl oz ( None g )""",210,81,9,5,0,25,115,23,0,22,9,8,0,30,0
"""Starbucks""","""Holiday Spice Flat White with Whole Milk, Venti""","""20 fl oz ( None g )""",340,135,15,9,0,45,200,37,0,35,15,15,0,50,2
"""Starbucks""","""Honey BBQ Sriracha Chicken Sandwich""","""1 sandwich ( 185 g )""",360,63,7,1.5,0,45,1040,52,3,6,22,4,4,2,20
"""Starbucks""","""Hot Chocolate with 2% Milk and No Whip, Grande""","""16 fl oz ( None g )""",320,81,9,6,0,25,160,47,4,41,14,15,2,40,25
"""Starbucks""","""Hot Chocolate with 2% Milk and No Whip, Short""","""8 fl oz ( None g )""",170,36,4.5,3,0,15,80,26,2,22,7,6,0,20,15
"""Starbucks""","""Hot Chocolate with 2% Milk and No Whip, Tall""","""12 fl oz ( None g )""",250,63,7,4.5,0,20,125,37,3,32,11,10,0,30,20
"""Starbucks""","""Hot Chocolate with 2% Milk and No Whip, Venti""","""20 fl oz ( None g )""",420,99,11,7,0,35,200,62,5,55,17,15,2,50,35
"""Starbucks""","""Hot Chocolate with 2% Milk and Whip, Grande""","""16 fl oz ( None g )""",400,144,16,10,0,55,170,50,4,43,14,20,2,45,25
"""Starbucks""","""Hot Chocolate with 2% Milk and Whip, Short""","""8 fl oz ( None g )""",230,90,10,6,0,30,85,28,2,24,7,10,0,20,15
"""Starbucks""","""Hot Chocolate with 2% Milk and Whip, Tall""","""12 fl oz ( None g )""",320,117,13,8,0,45,130,39,3,34,11,15,2,35,20
